Vehicle Number,Violation Type,Timestamp,Location,Latitude,Longitude,Confidence Score,Vehicle ID,Frame Number,Time Slot,Riders Count
UNKNOWN,No Helmet,2026-05-19 20:48:22,Junction A,18.5204,73.8567,0.4656566977500915,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:23,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:23,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:24,Junction A,18.5204,73.8567,0.5778001546859741,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:24,Junction A,18.5204,73.8567,0.4076011478900909,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:25,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:25,Junction A,18.5204,73.8567,0.5721768140792847,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:25,Junction A,18.5204,73.8567,0.4244623184204101,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:25,Junction A,18.5204,73.8567,0.3908495306968689,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:26,Junction A,18.5204,73.8567,0.5536662340164185,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:26,Junction A,18.5204,73.8567,0.4106884002685547,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:27,Junction A,18.5204,73.8567,0.5938526391983032,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:27,Junction A,18.5204,73.8567,0.4595636427402496,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:28,Junction A,18.5204,73.8567,0.5851085782051086,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:28,Junction A,18.5204,73.8567,0.4410164952278137,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:30,Junction A,18.5204,73.8567,0.5146527290344238,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:30,Junction A,18.5204,73.8567,0.3598416149616241,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:31,Junction A,18.5204,73.8567,0.63752281665802,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:31,Junction A,18.5204,73.8567,0.3394466936588287,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:32,Junction A,18.5204,73.8567,0.4879283010959625,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:32,Junction A,18.5204,73.8567,0.4145550727844238,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:33,Junction A,18.5204,73.8567,0.5201571583747864,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:33,Junction A,18.5204,73.8567,0.316626638174057,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:33,Junction A,18.5204,73.8567,0.3163061439990997,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:34,Junction A,18.5204,73.8567,0.4815978407859802,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:34,Junction A,18.5204,73.8567,0.3121863901615143,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:35,Junction A,18.5204,73.8567,0.4822912812232971,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:35,Junction A,18.5204,73.8567,0.4059555232524872,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:37,Junction A,18.5204,73.8567,0.5896787047386169,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:37,Junction A,18.5204,73.8567,0.3870797157287597,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:38,Junction A,18.5204,73.8567,0.6201654672622681,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:38,Junction A,18.5204,73.8567,0.3781161308288574,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:39,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:39,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:39,Junction A,18.5204,73.8567,0.4841197431087494,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:39,Junction A,18.5204,73.8567,0.4595319032669067,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:40,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:40,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:40,Junction A,18.5204,73.8567,0.4911671280860901,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:40,Junction A,18.5204,73.8567,0.3788710534572601,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:41,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:41,Junction A,18.5204,73.8567,0.4416165649890899,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:41,Junction A,18.5204,73.8567,0.3985422551631927,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:42,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:42,Junction A,18.5204,73.8567,0.6267363429069519,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:42,Junction A,18.5204,73.8567,0.5232514142990112,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:44,Junction A,18.5204,73.8567,0.5366864204406738,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:44,Junction A,18.5204,73.8567,0.5156491994857788,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:45,Junction A,18.5204,73.8567,0.4297122657299042,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:45,Junction A,18.5204,73.8567,0.3124236762523651,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:46,Junction A,18.5204,73.8567,0.5673755407333374,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:46,Junction A,18.5204,73.8567,0.455877423286438,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:47,Junction A,18.5204,73.8567,0.2699199914932251,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:47,Junction A,18.5204,73.8567,0.2576059997081756,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:48,Junction A,18.5204,73.8567,0.3114607036113739,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:48,Junction A,18.5204,73.8567,0.2827463150024414,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:49,Junction A,18.5204,73.8567,0.2946591675281524,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:51,Junction A,18.5204,73.8567,0.5553812980651855,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:52,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:52,Junction A,18.5204,73.8567,0.4087558090686798,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:52,Junction A,18.5204,73.8567,0.2582889795303345,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:53,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:53,Junction A,18.5204,73.8567,0.4172268509864807,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:53,Junction A,18.5204,73.8567,0.3167318999767303,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:54,Junction A,18.5204,73.8567,0.3679064214229584,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:54,Junction A,18.5204,73.8567,0.3644057214260101,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:55,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:55,Junction A,18.5204,73.8567,0.6414938569068909,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:55,Junction A,18.5204,73.8567,0.5525060296058655,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:56,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:57,Junction A,18.5204,73.8567,0.5765759944915771,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:57,Junction A,18.5204,73.8567,0.3894984424114227,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:58,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:58,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:58,Junction A,18.5204,73.8567,0.6905421614646912,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:58,Junction A,18.5204,73.8567,0.4749308228492737,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:58,Junction A,18.5204,73.8567,0.4090923964977264,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:59,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:59,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:59,Junction A,18.5204,73.8567,0.7742968201637268,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:59,Junction A,18.5204,73.8567,0.3814911544322967,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:59,Junction A,18.5204,73.8567,0.351133644580841,,,,
UNKNOWN,Triple Riding,2026-05-19 20:49:00,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:49:00,Junction A,18.5204,73.8567,0.5146616697311401,,,,
UNKNOWN,No Helmet,2026-05-19 20:49:00,Junction A,18.5204,73.8567,0.4679574072360992,,,,
UNKNOWN,Triple Riding,2026-05-19 20:49:01,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:49:02,Junction A,18.5204,73.8567,0.5387417078018188,,,,
UNKNOWN,No Helmet,2026-05-19 20:49:02,Junction A,18.5204,73.8567,0.520786464214325,,,,
UNKNOWN,Triple Riding,2026-05-19 20:49:03,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:49:03,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:49:03,Junction A,18.5204,73.8567,0.685512900352478,,,,
UNKNOWN,No Helmet,2026-05-19 20:49:03,Junction A,18.5204,73.8567,0.6790927052497864,,,,
UNKNOWN,No Helmet,2026-05-19 20:49:03,Junction A,18.5204,73.8567,0.3598569631576538,,,,
UNKNOWN,Triple Riding,2026-05-19 20:49:04,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:49:04,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:49:05,Junction A,18.5204,73.8567,0.5728483200073242,,,,
UNKNOWN,No Helmet,2026-05-19 20:49:05,Junction A,18.5204,73.8567,0.5151698589324951,,,,
UNKNOWN,No Helmet,2026-05-19 20:49:05,Junction A,18.5204,73.8567,0.3994036614894867,,,,
UNKNOWN,No Helmet,2026-05-19 20:49:05,Junction A,18.5204,73.8567,0.2792833745479584,,,,
UNKNOWN,Triple Riding,2026-06-13 14:18:14,Junction A,18.5204,73.8567,0.6221,2.0,3.0,14:00-15:00,3.0
UNKNOWN,No Helmet,2026-06-13 14:18:15,Junction A,18.5204,73.8567,0.467,-1.0,3.0,14:00-15:00,0.0
UNKNOWN,Triple Riding,2026-06-13 14:18:27,Junction A,18.5204,73.8567,0.6221,2.0,3.0,14:00-15:00,3.0
UNKNOWN,No Helmet,2026-06-13 14:18:28,Junction A,18.5204,73.8567,0.467,-1.0,3.0,14:00-15:00,0.0
UNKNOWN,Triple Riding,2026-06-13 14:18:51,Junction A,18.5204,73.8567,0.425,24.0,48.0,14:00-15:00,4.0
UNKNOWN,No Helmet,2026-06-13 14:18:59,Junction A,18.5204,73.8567,0.2608,-1.0,60.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:19:01,Junction A,18.5204,73.8567,0.2728,-1.0,63.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:19:03,Junction A,18.5204,73.8567,0.197,-1.0,66.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:19:03,Junction A,18.5204,73.8567,0.197,-1.0,66.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:19:06,Junction A,18.5204,73.8567,0.2352,-1.0,72.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:19:08,Junction A,18.5204,73.8567,0.2453,-1.0,75.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:19:08,Junction A,18.5204,73.8567,0.2453,-1.0,75.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:19:10,Junction A,18.5204,73.8567,0.3111,-1.0,78.0,14:00-15:00,0.0
UNKNOWN,Triple Riding,2026-06-13 14:19:46,Junction A,18.5204,73.8567,0.8165,5.0,3.0,14:00-15:00,3.0
UNKNOWN,Triple Riding,2026-06-13 14:19:46,Junction A,18.5204,73.8567,0.572,6.0,3.0,14:00-15:00,7.0
UNKNOWN,Triple Riding,2026-06-13 14:19:47,Junction A,18.5204,73.8567,0.5062,7.0,3.0,14:00-15:00,4.0
UNKNOWN,No Helmet,2026-06-13 14:19:48,Junction A,18.5204,73.8567,0.3095,-1.0,3.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:19:51,Junction A,18.5204,73.8567,0.5054,-1.0,6.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:19:54,Junction A,18.5204,73.8567,0.489,-1.0,9.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:19:58,Junction A,18.5204,73.8567,0.5821,-1.0,12.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:00,Junction A,18.5204,73.8567,0.5887,-1.0,15.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:03,Junction A,18.5204,73.8567,0.1911,-1.0,18.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:03,Junction A,18.5204,73.8567,0.1911,-1.0,18.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:03,Junction A,18.5204,73.8567,0.4573,-1.0,18.0,14:00-15:00,0.0
UNKNOWN,Triple Riding,2026-06-13 14:20:05,Junction A,18.5204,73.8567,0.4817,14.0,21.0,14:00-15:00,3.0
UNKNOWN,No Helmet,2026-06-13 14:20:06,Junction A,18.5204,73.8567,0.2098,-1.0,21.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:06,Junction A,18.5204,73.8567,0.2098,-1.0,21.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:06,Junction A,18.5204,73.8567,0.5502,-1.0,21.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:08,Junction A,18.5204,73.8567,0.2052,-1.0,24.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:09,Junction A,18.5204,73.8567,0.2052,-1.0,24.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:09,Junction A,18.5204,73.8567,0.5256,-1.0,24.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:11,Junction A,18.5204,73.8567,0.2698,-1.0,27.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:11,Junction A,18.5204,73.8567,0.2698,-1.0,27.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:11,Junction A,18.5204,73.8567,0.4754,-1.0,27.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:14,Junction A,18.5204,73.8567,0.3376,-1.0,30.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:17,Junction A,18.5204,73.8567,0.6123,-1.0,33.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:17,Junction A,18.5204,73.8567,0.6123,-1.0,33.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:21,Junction A,18.5204,73.8567,0.5214,-1.0,36.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:21,Junction A,18.5204,73.8567,0.5214,-1.0,36.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:23,Junction A,18.5204,73.8567,0.6496,-1.0,39.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:23,Junction A,18.5204,73.8567,0.6496,-1.0,39.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:27,Junction A,18.5204,73.8567,0.1679,-1.0,42.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:27,Junction A,18.5204,73.8567,0.1679,-1.0,42.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:27,Junction A,18.5204,73.8567,0.5487,-1.0,42.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:27,Junction A,18.5204,73.8567,0.5487,-1.0,42.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:29,Junction A,18.5204,73.8567,0.1787,-1.0,45.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:29,Junction A,18.5204,73.8567,0.1787,-1.0,45.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:29,Junction A,18.5204,73.8567,0.5165,-1.0,45.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:29,Junction A,18.5204,73.8567,0.5165,-1.0,45.0,14:00-15:00,0.0
UNKNOWN,Triple Riding,2026-06-13 14:20:31,Junction A,18.5204,73.8567,0.7664,6.0,48.0,14:00-15:00,5.0
UNKNOWN,No Helmet,2026-06-13 14:20:32,Junction A,18.5204,73.8567,0.268,-1.0,48.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:32,Junction A,18.5204,73.8567,0.268,-1.0,48.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:32,Junction A,18.5204,73.8567,0.2143,-1.0,48.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:32,Junction A,18.5204,73.8567,0.2143,-1.0,48.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:34,Junction A,18.5204,73.8567,0.2329,-1.0,51.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:35,Junction A,18.5204,73.8567,0.1983,-1.0,51.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:35,Junction A,18.5204,73.8567,0.1983,-1.0,51.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:35,Junction A,18.5204,73.8567,0.2212,-1.0,51.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:35,Junction A,18.5204,73.8567,0.2212,-1.0,51.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:37,Junction A,18.5204,73.8567,0.4172,-1.0,54.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:37,Junction A,18.5204,73.8567,0.4172,-1.0,54.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:40,Junction A,18.5204,73.8567,0.1907,-1.0,57.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:40,Junction A,18.5204,73.8567,0.1907,-1.0,57.0,14:00-15:00,0.0
UNKNOWN,Triple Riding,2026-06-13 14:20:42,Junction A,18.5204,73.8567,0.6834,7.0,60.0,14:00-15:00,3.0
UNKNOWN,No Helmet,2026-06-13 14:20:43,Junction A,18.5204,73.8567,0.2009,-1.0,60.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:43,Junction A,18.5204,73.8567,0.425,-1.0,60.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:43,Junction A,18.5204,73.8567,0.425,-1.0,60.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:46,Junction A,18.5204,73.8567,0.4492,-1.0,63.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:46,Junction A,18.5204,73.8567,0.4492,-1.0,63.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:51,Junction A,18.5204,73.8567,0.4173,-1.0,66.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:51,Junction A,18.5204,73.8567,0.4173,-1.0,66.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:55,Junction A,18.5204,73.8567,0.3993,-1.0,69.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:55,Junction A,18.5204,73.8567,0.3993,-1.0,69.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:55,Junction A,18.5204,73.8567,0.4901,-1.0,69.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:55,Junction A,18.5204,73.8567,0.4901,-1.0,69.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:58,Junction A,18.5204,73.8567,0.5668,-1.0,72.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:20:58,Junction A,18.5204,73.8567,0.5668,-1.0,72.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:00,Junction A,18.5204,73.8567,0.479,-1.0,75.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:00,Junction A,18.5204,73.8567,0.479,-1.0,75.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:02,Junction A,18.5204,73.8567,0.1645,-1.0,78.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:02,Junction A,18.5204,73.8567,0.1645,-1.0,78.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:02,Junction A,18.5204,73.8567,0.1645,-1.0,78.0,14:00-15:00,0.0
UNKNOWN,Triple Riding,2026-06-13 14:21:03,Junction A,18.5204,73.8567,0.6457,8.0,81.0,14:00-15:00,3.0
UNKNOWN,Triple Riding,2026-06-13 14:21:03,Junction A,18.5204,73.8567,0.6521,9.0,81.0,14:00-15:00,3.0
UNKNOWN,No Helmet,2026-06-13 14:21:04,Junction A,18.5204,73.8567,0.3218,-1.0,81.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:04,Junction A,18.5204,73.8567,0.3218,-1.0,81.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:04,Junction A,18.5204,73.8567,0.3218,-1.0,81.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:04,Junction A,18.5204,73.8567,0.3218,-1.0,81.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:05,Junction A,18.5204,73.8567,0.3218,-1.0,81.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:05,Junction A,18.5204,73.8567,0.3218,-1.0,81.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:07,Junction A,18.5204,73.8567,0.1546,-1.0,84.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:07,Junction A,18.5204,73.8567,0.2331,-1.0,84.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:07,Junction A,18.5204,73.8567,0.1546,-1.0,84.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:07,Junction A,18.5204,73.8567,0.2331,-1.0,84.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:07,Junction A,18.5204,73.8567,0.1546,-1.0,84.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:07,Junction A,18.5204,73.8567,0.2331,-1.0,84.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:08,Junction A,18.5204,73.8567,0.3239,-1.0,87.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:08,Junction A,18.5204,73.8567,0.1698,-1.0,87.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:08,Junction A,18.5204,73.8567,0.3239,-1.0,87.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:08,Junction A,18.5204,73.8567,0.1698,-1.0,87.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:08,Junction A,18.5204,73.8567,0.3239,-1.0,87.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:08,Junction A,18.5204,73.8567,0.1698,-1.0,87.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:09,Junction A,18.5204,73.8567,0.3029,-1.0,90.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:09,Junction A,18.5204,73.8567,0.2613,-1.0,90.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:09,Junction A,18.5204,73.8567,0.2042,-1.0,90.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:09,Junction A,18.5204,73.8567,0.3029,-1.0,90.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:09,Junction A,18.5204,73.8567,0.2042,-1.0,90.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:09,Junction A,18.5204,73.8567,0.3029,-1.0,90.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:09,Junction A,18.5204,73.8567,0.3029,-1.0,90.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:09,Junction A,18.5204,73.8567,0.3029,-1.0,90.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:09,Junction A,18.5204,73.8567,0.3029,-1.0,90.0,14:00-15:00,0.0
UNKNOWN,Triple Riding,2026-06-13 14:21:10,Junction A,18.5204,73.8567,0.7035,6.0,93.0,14:00-15:00,6.0
UNKNOWN,No Helmet,2026-06-13 14:21:10,Junction A,18.5204,73.8567,0.1927,-1.0,93.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:10,Junction A,18.5204,73.8567,0.1927,-1.0,93.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:10,Junction A,18.5204,73.8567,0.1927,-1.0,93.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:10,Junction A,18.5204,73.8567,0.1927,-1.0,93.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:10,Junction A,18.5204,73.8567,0.1927,-1.0,93.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:10,Junction A,18.5204,73.8567,0.1927,-1.0,93.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:11,Junction A,18.5204,73.8567,0.3786,-1.0,96.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:11,Junction A,18.5204,73.8567,0.1973,-1.0,96.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:11,Junction A,18.5204,73.8567,0.3786,-1.0,96.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:11,Junction A,18.5204,73.8567,0.1973,-1.0,96.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:11,Junction A,18.5204,73.8567,0.3786,-1.0,96.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:11,Junction A,18.5204,73.8567,0.3786,-1.0,96.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:11,Junction A,18.5204,73.8567,0.3786,-1.0,96.0,14:00-15:00,0.0
UNKNOWN,No Helmet,2026-06-13 14:21:11,Junction A,18.5204,73.8567,0.3786,-1.0,96.0,14:00-15:00,0.0
